date,station,lat,lon,temp_C,precip_mm
20150806,长春,43.82,125.32,24.75,4.13
20150807,长春,43.82,125.32,23.93,2.2
20150808,长春,43.82,125.32,24.84,3.37
20150809,长春,43.82,125.32,24.68,2.45
20150810,长春,43.82,125.32,23.37,1.04
20150811,长春,43.82,125.32,23.78,0.3
20150812,长春,43.82,125.32,24.37,0.14
20150813,长春,43.82,125.32,25.35,0.0
20150814,长春,43.82,125.32,26.47,0.02
20150815,长春,43.82,125.32,24.02,9.28
20150816,长春,43.82,125.32,24.1,1.15
20150817,长春,43.82,125.32,25.12,0.88
20150818,长春,43.82,125.32,23.29,4.2
20150819,长春,43.82,125.32,23.12,7.38
20150820,长春,43.82,125.32,20.67,11.48
20150821,长春,43.82,125.32,18.87,18.58
20150822,长春,43.82,125.32,19.31,1.03
20150823,长春,43.82,125.32,20.14,0.51
20150824,长春,43.82,125.32,21.61,0.2
20150825,长春,43.82,125.32,21.05,0.0
20150826,长春,43.82,125.32,19.46,0.06
20150827,长春,43.82,125.32,16.73,22.2
20150828,长春,43.82,125.32,17.25,4.92
20150829,长春,43.82,125.32,18.42,2.83
20150830,长春,43.82,125.32,19.8,1.8
20150831,长春,43.82,125.32,20.32,0.58
20150901,长春,43.82,125.32,21.02,1.62
20150902,长春,43.82,125.32,20.57,4.87
20150903,长春,43.82,125.32,18.02,0.58
20150904,长春,43.82,125.32,17.64,0.0
20150905,长春,43.82,125.32,15.37,0.0
20150906,长春,43.82,125.32,15.67,0.0
20150907,长春,43.82,125.32,16.51,0.01
20150908,长春,43.82,125.32,19.98,0.0
20150909,长春,43.82,125.32,16.85,0.57
20150910,长春,43.82,125.32,15.66,0.08
20150911,长春,43.82,125.32,14.31,0.02
20150912,长春,43.82,125.32,13.32,0.0
20150913,长春,43.82,125.32,15.14,0.0
20150914,长春,43.82,125.32,19.94,0.0
20150915,长春,43.82,125.32,21.15,0.0
20150916,长春,43.82,125.32,22.2,0.01
20150917,长春,43.82,125.32,21.45,0.0
20150918,长春,43.82,125.32,18.64,3.31
20150919,长春,43.82,125.32,17.13,13.54
20150920,长春,43.82,125.32,16.11,0.0
20150921,长春,43.82,125.32,16.9,1.12
20150922,长春,43.82,125.32,19.83,0.03
20150923,长春,43.82,125.32,13.39,12.73
20150924,长春,43.82,125.32,12.83,0.3
20150925,长春,43.82,125.32,12.31,5.78
20150926,长春,43.82,125.32,11.91,0.06
20150927,长春,43.82,125.32,12.09,0.46
20150928,长春,43.82,125.32,10.58,0.0
20150929,长春,43.82,125.32,11.41,0.0
20150930,长春,43.82,125.32,13.75,0.01
20151001,长春,43.82,125.32,9.24,19.77
20151002,长春,43.82,125.32,6.84,0.04
20151003,长春,43.82,125.32,6.18,0.03
20151004,长春,43.82,125.32,8.35,0.0
20151005,长春,43.82,125.32,14.94,0.12
20151006,长春,43.82,125.32,17.0,0.09
20151007,长春,43.82,125.32,17.01,0.01
20151008,长春,43.82,125.32,10.61,0.53
20151009,长春,43.82,125.32,6.9,0.0
20151010,长春,43.82,125.32,6.39,0.1
20151011,长春,43.82,125.32,5.41,3.58
20151012,长春,43.82,125.32,6.84,0.11
20151013,长春,43.82,125.32,4.3,0.0
20151014,长春,43.82,125.32,8.46,0.0
20151015,长春,43.82,125.32,11.93,0.0
20151016,长春,43.82,125.32,14.13,0.0
20151017,长春,43.82,125.32,11.57,1.39
20151018,长春,43.82,125.32,4.62,0.0
20151019,长春,43.82,125.32,4.86,0.0
20151020,长春,43.82,125.32,2.55,0.0
20151021,长春,43.82,125.32,4.48,0.01
20151022,长春,43.82,125.32,6.8,0.0
20151023,长春,43.82,125.32,7.88,0.0
20151024,长春,43.82,125.32,1.47,0.0
20151025,长春,43.82,125.32,1.01,0.0
20151026,长春,43.82,125.32,4.92,3.65
20151027,长春,43.82,125.32,1.58,0.0
20151028,长春,43.82,125.32,-1.58,0.0
20151029,长春,43.82,125.32,-2.87,0.0
20151030,长春,43.82,125.32,-2.35,0.0
20151031,长春,43.82,125.32,-0.53,0.0
20150401,沈阳,41.8,123.43,6.2,0.0
20150402,沈阳,41.8,123.43,4.31,26.72
20150403,沈阳,41.8,123.43,5.7,0.09
20150404,沈阳,41.8,123.43,7.21,0.0
20150405,沈阳,41.8,123.43,6.95,0.02
20150406,沈阳,41.8,123.43,0.06,0.0
20150407,沈阳,41.8,123.43,0.53,0.0
20150408,沈阳,41.8,123.43,4.68,0.0
20150409,沈阳,41.8,123.43,7.11,0.01
20150410,沈阳,41.8,123.43,8.31,0.08
20150411,沈阳,41.8,123.43,5.88,5.46
20150412,沈阳,41.8,123.43,4.87,3.01
20150413,沈阳,41.8,123.43,7.71,0.0
20150414,沈阳,41.8,123.43,9.74,0.0
20150415,沈阳,41.8,123.43,13.05,1.42
20150416,沈阳,41.8,123.43,9.27,2.9
20150417,沈阳,41.8,123.43,10.04,0.01
20150418,沈阳,41.8,123.43,11.95,0.0
20150419,沈阳,41.8,123.43,9.68,0.0
20150420,沈阳,41.8,123.43,10.02,0.0
20150421,沈阳,41.8,123.43,9.54,0.0
20150422,沈阳,41.8,123.43,12.16,0.0
20150423,沈阳,41.8,123.43,12.27,0.2
20150424,沈阳,41.8,123.43,11.71,0.0
20150425,沈阳,41.8,123.43,16.74,0.0
20150426,沈阳,41.8,123.43,19.69,0.0
20150427,沈阳,41.8,123.43,19.51,0.0
20150428,沈阳,41.8,123.43,18.12,0.01
20150429,沈阳,41.8,123.43,19.09,0.0
20150430,沈阳,41.8,123.43,19.37,0.0
20150501,沈阳,41.8,123.43,19.63,0.0
20150502,沈阳,41.8,123.43,15.6,7.7
20150503,沈阳,41.8,123.43,14.61,1.41
20150504,沈阳,41.8,123.43,13.32,0.0
20150505,沈阳,41.8,123.43,13.18,0.0
20150506,沈阳,41.8,123.43,12.38,0.0
20150507,沈阳,41.8,123.43,12.79,0.34
20150508,沈阳,41.8,123.43,10.3,2.36
20150509,沈阳,41.8,123.43,10.0,0.0
20150510,沈阳,41.8,123.43,13.18,0.06
20150511,沈阳,41.8,123.43,12.2,31.18
20150512,沈阳,41.8,123.43,8.56,25.72
20150513,沈阳,41.8,123.43,16.82,0.08
20150514,沈阳,41.8,123.43,17.16,0.0
20150515,沈阳,41.8,123.43,15.01,0.0
20150516,沈阳,41.8,123.43,17.55,0.0
20150517,沈阳,41.8,123.43,18.51,3.9
20150518,沈阳,41.8,123.43,15.53,6.03
20150519,沈阳,41.8,123.43,12.54,1.15
20150520,沈阳,41.8,123.43,16.65,0.03
20150521,沈阳,41.8,123.43,20.28,0.0
20150522,沈阳,41.8,123.43,21.05,0.0
20150523,沈阳,41.8,123.43,20.74,0.0
20150524,沈阳,41.8,123.43,21.26,0.0
20150525,沈阳,41.8,123.43,23.2,0.0
20150526,沈阳,41.8,123.43,24.1,0.0
20150527,沈阳,41.8,123.43,22.1,0.0
20150528,沈阳,41.8,123.43,21.14,0.01
20150529,沈阳,41.8,123.43,19.31,1.33
20150530,沈阳,41.8,123.43,19.24,0.0
20150531,沈阳,41.8,123.43,23.01,0.0
20150601,沈阳,41.8,123.43,20.17,3.83
20150602,沈阳,41.8,123.43,18.17,4.1
20150603,沈阳,41.8,123.43,20.84,0.0
20150604,沈阳,41.8,123.43,21.22,0.15
20150605,沈阳,41.8,123.43,17.17,4.46
20150606,沈阳,41.8,123.43,19.5,8.64
20150607,沈阳,41.8,123.43,21.51,7.99
20150608,沈阳,41.8,123.43,19.65,18.33
20150609,沈阳,41.8,123.43,21.27,0.52
20150610,沈阳,41.8,123.43,19.91,8.16
20150611,沈阳,41.8,123.43,18.42,9.62
20150612,沈阳,41.8,123.43,19.32,5.42
20150613,沈阳,41.8,123.43,21.05,0.5
20150614,沈阳,41.8,123.43,23.45,0.0
20150615,沈阳,41.8,123.43,24.38,0.0
20150616,沈阳,41.8,123.43,24.33,0.14
20150617,沈阳,41.8,123.43,24.04,6.36
20150618,沈阳,41.8,123.43,21.65,11.78
20150619,沈阳,41.8,123.43,21.31,1.66
20150620,沈阳,41.8,123.43,24.02,0.04
20150621,沈阳,41.8,123.43,25.09,0.0
20150622,沈阳,41.8,123.43,24.5,0.0
20150623,沈阳,41.8,123.43,24.79,0.0
20150624,沈阳,41.8,123.43,24.69,0.0
20150625,沈阳,41.8,123.43,23.5,0.83
20150626,沈阳,41.8,123.43,24.54,0.53
20150627,沈阳,41.8,123.43,25.69,0.23
20150628,沈阳,41.8,123.43,25.78,0.0
20150629,沈阳,41.8,123.43,19.17,20.35
20150630,沈阳,41.8,123.43,19.89,0.14
20150701,沈阳,41.8,123.43,18.23,2.73
20150702,沈阳,41.8,123.43,18.63,7.07
20150703,沈阳,41.8,123.43,20.26,1.31
20150704,沈阳,41.8,123.43,22.18,6.12
20150705,沈阳,41.8,123.43,22.4,0.4
20150706,沈阳,41.8,123.43,23.45,0.0
20150707,沈阳,41.8,123.43,24.3,0.0
20150708,沈阳,41.8,123.43,26.84,0.0
20150709,沈阳,41.8,123.43,27.82,0.0
20150710,沈阳,41.8,123.43,26.34,0.08
20150711,沈阳,41.8,123.43,27.74,0.03
20150712,沈阳,41.8,123.43,26.01,0.08
20150713,沈阳,41.8,123.43,27.11,0.25
20150714,沈阳,41.8,123.43,28.71,0.0
20150715,沈阳,41.8,123.43,27.8,0.0
20150716,沈阳,41.8,123.43,26.55,0.0
20150717,沈阳,41.8,123.43,25.76,0.0
20150718,沈阳,41.8,123.43,27.1,0.0
20150719,沈阳,41.8,123.43,27.1,0.0
20150720,沈阳,41.8,123.43,27.46,0.01
20150721,沈阳,41.8,123.43,26.89,4.05
20150722,沈阳,41.8,123.43,26.4,1.19
20150723,沈阳,41.8,123.43,26.53,3.54
20150724,沈阳,41.8,123.43,26.81,1.27
20150725,沈阳,41.8,123.43,26.62,4.21
20150726,沈阳,41.8,123.43,27.37,3.72
20150727,沈阳,41.8,123.43,27.4,4.94
20150728,沈阳,41.8,123.43,25.88,7.88
20150729,沈阳,41.8,123.43,25.47,12.51
20150730,沈阳,41.8,123.43,25.05,7.84
20150731,沈阳,41.8,123.43,25.53,6.47
20150801,沈阳,41.8,123.43,26.08,3.88
20150802,沈阳,41.8,123.43,25.55,4.1
20150803,沈阳,41.8,123.43,27.27,6.47
20150804,沈阳,41.8,123.43,26.28,5.03
20150805,沈阳,41.8,123.43,26.16,1.09
20150806,沈阳,41.8,123.43,22.85,11.37
20150807,沈阳,41.8,123.43,24.11,7.77
20150808,沈阳,41.8,123.43,25.04,2.01
20150809,沈阳,41.8,123.43,25.83,4.97
20150810,沈阳,41.8,123.43,25.47,0.0
20150811,沈阳,41.8,123.43,26.63,0.03
20150812,沈阳,41.8,123.43,26.73,0.0
20150813,沈阳,41.8,123.43,27.13,0.0
20150814,沈阳,41.8,123.43,27.42,0.93
20150815,沈阳,41.8,123.43,26.7,2.54
20150816,沈阳,41.8,123.43,25.83,1.13
20150817,沈阳,41.8,123.43,26.33,0.08
20150818,沈阳,41.8,123.43,26.31,0.32
20150819,沈阳,41.8,123.43,24.4,9.45
20150820,沈阳,41.8,123.43,23.59,11.78
20150821,沈阳,41.8,123.43,21.8,2.72
20150822,沈阳,41.8,123.43,22.23,0.15
20150823,沈阳,41.8,123.43,23.14,0.02
20150824,沈阳,41.8,123.43,23.88,1.11
20150825,沈阳,41.8,123.43,22.7,0.45
20150826,沈阳,41.8,123.43,22.32,0.03
20150827,沈阳,41.8,123.43,20.51,2.92
20150828,沈阳,41.8,123.43,19.47,6.14
20150829,沈阳,41.8,123.43,20.56,0.69
20150830,沈阳,41.8,123.43,21.73,1.43
20150831,沈阳,41.8,123.43,22.98,0.36
20150901,沈阳,41.8,123.43,22.47,1.23
20150902,沈阳,41.8,123.43,23.14,4.05
20150903,沈阳,41.8,123.43,21.53,0.03
20150904,沈阳,41.8,123.43,20.69,0.0
20150905,沈阳,41.8,123.43,20.37,0.0
20150906,沈阳,41.8,123.43,17.92,0.0
20150907,沈阳,41.8,123.43,20.23,0.0
20150908,沈阳,41.8,123.43,21.77,0.0
20150909,沈阳,41.8,123.43,19.77,0.49
20150910,沈阳,41.8,123.43,17.44,0.09
20150911,沈阳,41.8,123.43,17.31,0.04
20150912,沈阳,41.8,123.43,15.88,0.13
20150913,沈阳,41.8,123.43,20.08,0.0
20150914,沈阳,41.8,123.43,22.2,0.0
20150915,沈阳,41.8,123.43,21.71,0.0
20150916,沈阳,41.8,123.43,21.35,0.0
20150917,沈阳,41.8,123.43,21.28,0.0
20150918,沈阳,41.8,123.43,20.63,2.03
20150919,沈阳,41.8,123.43,18.91,1.04
20150920,沈阳,41.8,123.43,19.01,0.0
20150921,沈阳,41.8,123.43,21.62,0.0
20150922,沈阳,41.8,123.43,21.32,0.03
20150923,沈阳,41.8,123.43,16.47,9.91
20150924,沈阳,41.8,123.43,16.38,0.24
20150925,沈阳,41.8,123.43,16.53,0.21
20150926,沈阳,41.8,123.43,15.37,0.0
20150927,沈阳,41.8,123.43,17.28,0.01
20150928,沈阳,41.8,123.43,14.25,0.0
20150929,沈阳,41.8,123.43,13.03,0.0
20150930,沈阳,41.8,123.43,16.39,3.78
20151001,沈阳,41.8,123.43,11.7,25.42
20151002,沈阳,41.8,123.43,10.69,0.0
20151003,沈阳,41.8,123.43,9.33,0.0
20151004,沈阳,41.8,123.43,13.5,0.0
20151005,沈阳,41.8,123.43,17.9,0.0
20151006,沈阳,41.8,123.43,18.81,0.0
20151007,沈阳,41.8,123.43,17.87,2.53
20151008,沈阳,41.8,123.43,12.02,3.47
20151009,沈阳,41.8,123.43,7.92,0.11
20151010,沈阳,41.8,123.43,6.02,0.34
20151011,沈阳,41.8,123.43,7.87,1.37
20151012,沈阳,41.8,123.43,9.34,0.01
20151013,沈阳,41.8,123.43,9.47,0.0
20151014,沈阳,41.8,123.43,12.87,0.0
20151015,沈阳,41.8,123.43,14.91,0.0
20151016,沈阳,41.8,123.43,15.59,0.0
20151017,沈阳,41.8,123.43,14.91,0.06
20151018,沈阳,41.8,123.43,6.93,0.0
20151019,沈阳,41.8,123.43,8.84,0.0
20151020,沈阳,41.8,123.43,5.55,3.07
20151021,沈阳,41.8,123.43,7.19,3.62
20151022,沈阳,41.8,123.43,8.31,0.0
20151023,沈阳,41.8,123.43,8.74,0.25
20151024,沈阳,41.8,123.43,5.1,0.03
20151025,沈阳,41.8,123.43,3.66,0.0
20151026,沈阳,41.8,123.43,7.88,3.21
20151027,沈阳,41.8,123.43,4.05,0.0
20151028,沈阳,41.8,123.43,1.93,0.0
20151029,沈阳,41.8,123.43,0.05,0.0
20151030,沈阳,41.8,123.43,-0.41,0.0
20151031,沈阳,41.8,123.43,0.82,0.0
20150401,呼和浩特,40.82,111.75,1.85,14.6
20150402,呼和浩特,40.82,111.75,0.0,4.85
20150403,呼和浩特,40.82,111.75,3.36,2.46
20150404,呼和浩特,40.82,111.75,1.99,0.3
20150405,呼和浩特,40.82,111.75,-3.56,0.0
20150406,呼和浩特,40.82,111.75,-3.52,0.0
20150407,呼和浩特,40.82,111.75,-1.97,0.0
20150408,呼和浩特,40.82,111.75,1.55,0.0
20150409,呼和浩特,40.82,111.75,2.95,0.0
20150410,呼和浩特,40.82,111.75,4.27,0.0
20150411,呼和浩特,40.82,111.75,1.77,0.01
20150412,呼和浩特,40.82,111.75,-3.62,0.03
20150413,呼和浩特,40.82,111.75,2.02,0.0
20150414,呼和浩特,40.82,111.75,8.11,0.0
20150415,呼和浩特,40.82,111.75,5.41,0.0
20150416,呼和浩特,40.82,111.75,3.12,0.0
20150417,呼和浩特,40.82,111.75,10.31,0.0
20150418,呼和浩特,40.82,111.75,6.62,2.5
20150419,呼和浩特,40.82,111.75,4.64,0.0
20150420,呼和浩特,40.82,111.75,6.44,0.0
20150421,呼和浩特,40.82,111.75,6.78,0.0
20150422,呼和浩特,40.82,111.75,10.04,0.0
20150423,呼和浩特,40.82,111.75,8.79,0.0
20150424,呼和浩特,40.82,111.75,11.35,0.0
20150425,呼和浩特,40.82,111.75,13.63,0.0
20150426,呼和浩特,40.82,111.75,13.07,0.0
20150427,呼和浩特,40.82,111.75,11.93,0.0
20150428,呼和浩特,40.82,111.75,12.76,0.0
20150429,呼和浩特,40.82,111.75,16.16,0.0
20150430,呼和浩特,40.82,111.75,16.97,1.16
20150501,呼和浩特,40.82,111.75,9.64,9.54
20150502,呼和浩特,40.82,111.75,11.75,0.0
20150503,呼和浩特,40.82,111.75,4.57,0.0
20150504,呼和浩特,40.82,111.75,8.1,0.0
20150505,呼和浩特,40.82,111.75,7.25,0.0
20150506,呼和浩特,40.82,111.75,5.74,0.02
20150507,呼和浩特,40.82,111.75,8.08,0.0
20150508,呼和浩特,40.82,111.75,8.07,0.0
20150509,呼和浩特,40.82,111.75,9.77,0.73
20150510,呼和浩特,40.82,111.75,5.24,10.13
20150511,呼和浩特,40.82,111.75,4.31,0.1
20150512,呼和浩特,40.82,111.75,11.65,0.0
20150513,呼和浩特,40.82,111.75,12.42,0.0
20150514,呼和浩特,40.82,111.75,11.38,0.73
20150515,呼和浩特,40.82,111.75,8.96,0.0
20150516,呼和浩特,40.82,111.75,13.72,0.0
20150517,呼和浩特,40.82,111.75,13.63,0.0
20150518,呼和浩特,40.82,111.75,10.43,0.0
20150519,呼和浩特,40.82,111.75,8.45,0.0
20150520,呼和浩特,40.82,111.75,12.42,0.0
20150521,呼和浩特,40.82,111.75,14.2,0.0
20150522,呼和浩特,40.82,111.75,16.29,0.0
20150523,呼和浩特,40.82,111.75,17.85,0.0
20150524,呼和浩特,40.82,111.75,17.55,0.16
20150525,呼和浩特,40.82,111.75,19.75,0.0
20150526,呼和浩特,40.82,111.75,20.7,0.0
20150527,呼和浩特,40.82,111.75,22.21,0.0
20150528,呼和浩特,40.82,111.75,18.05,0.0
20150529,呼和浩特,40.82,111.75,16.44,0.0
20150530,呼和浩特,40.82,111.75,17.2,0.0
20150531,呼和浩特,40.82,111.75,19.03,0.0
20150601,呼和浩特,40.82,111.75,17.09,0.0
20150602,呼和浩特,40.82,111.75,14.67,0.0
20150603,呼和浩特,40.82,111.75,14.47,1.09
20150604,呼和浩特,40.82,111.75,12.03,7.86
20150605,呼和浩特,40.82,111.75,15.88,0.16
20150606,呼和浩特,40.82,111.75,11.88,0.62
20150607,呼和浩特,40.82,111.75,10.65,0.66
20150608,呼和浩特,40.82,111.75,15.03,0.0
20150609,呼和浩特,40.82,111.75,16.67,0.97
20150610,呼和浩特,40.82,111.75,13.23,2.03
20150611,呼和浩特,40.82,111.75,13.11,1.49
20150612,呼和浩特,40.82,111.75,12.07,3.71
20150613,呼和浩特,40.82,111.75,14.68,0.88
20150614,呼和浩特,40.82,111.75,17.41,0.0
20150615,呼和浩特,40.82,111.75,17.45,1.8
20150616,呼和浩特,40.82,111.75,17.97,0.68
20150617,呼和浩特,40.82,111.75,18.84,0.0
20150618,呼和浩特,40.82,111.75,16.99,0.02
20150619,呼和浩特,40.82,111.75,14.61,0.09
20150620,呼和浩特,40.82,111.75,16.96,0.0
20150621,呼和浩特,40.82,111.75,15.91,0.67
20150622,呼和浩特,40.82,111.75,16.59,2.72
20150623,呼和浩特,40.82,111.75,17.27,2.48
20150624,呼和浩特,40.82,111.75,17.41,3.02
20150625,呼和浩特,40.82,111.75,18.64,9.85
20150626,呼和浩特,40.82,111.75,21.82,0.15
20150627,呼和浩特,40.82,111.75,24.35,0.0
20150628,呼和浩特,40.82,111.75,21.11,0.62
20150629,呼和浩特,40.82,111.75,19.05,1.78
20150630,呼和浩特,40.82,111.75,18.38,14.62
20150701,呼和浩特,40.82,111.75,18.24,0.05
20150702,呼和浩特,40.82,111.75,17.76,0.0
20150703,呼和浩特,40.82,111.75,19.71,0.72
20150704,呼和浩特,40.82,111.75,20.66,0.41
20150705,呼和浩特,40.82,111.75,20.18,1.51
20150706,呼和浩特,40.82,111.75,19.33,0.5
20150707,呼和浩特,40.82,111.75,21.23,0.13
20150708,呼和浩特,40.82,111.75,24.13,0.0
20150709,呼和浩特,40.82,111.75,21.26,1.16
20150710,呼和浩特,40.82,111.75,20.46,1.35
20150711,呼和浩特,40.82,111.75,22.05,0.0
20150712,呼和浩特,40.82,111.75,23.83,0.0
20150713,呼和浩特,40.82,111.75,23.64,0.02
20150714,呼和浩特,40.82,111.75,21.0,0.5
20150715,呼和浩特,40.82,111.75,18.57,6.85
20150716,呼和浩特,40.82,111.75,17.14,4.8
20150717,呼和浩特,40.82,111.75,16.26,3.83
20150718,呼和浩特,40.82,111.75,16.2,1.76
20150719,呼和浩特,40.82,111.75,17.22,0.7
20150720,呼和浩特,40.82,111.75,19.68,2.9
20150721,呼和浩特,40.82,111.75,19.42,1.14
20150722,呼和浩特,40.82,111.75,19.01,0.37
20150723,呼和浩特,40.82,111.75,17.89,4.72
20150724,呼和浩特,40.82,111.75,19.68,6.82
20150725,呼和浩特,40.82,111.75,21.88,2.5
20150726,呼和浩特,40.82,111.75,22.05,0.98
20150727,呼和浩特,40.82,111.75,23.09,10.54
20150728,呼和浩特,40.82,111.75,21.71,7.31
20150729,呼和浩特,40.82,111.75,23.36,3.87
20150730,呼和浩特,40.82,111.75,22.02,0.01
20150731,呼和浩特,40.82,111.75,22.6,0.0
20150801,呼和浩特,40.82,111.75,23.35,7.03
20150802,呼和浩特,40.82,111.75,21.06,0.04
20150803,呼和浩特,40.82,111.75,20.42,0.69
20150804,呼和浩特,40.82,111.75,20.07,1.15
20150805,呼和浩特,40.82,111.75,20.36,0.55
20150806,呼和浩特,40.82,111.75,19.77,0.0
20150807,呼和浩特,40.82,111.75,21.61,0.21
20150808,呼和浩特,40.82,111.75,20.98,1.25
20150809,呼和浩特,40.82,111.75,22.22,0.0
20150810,呼和浩特,40.82,111.75,22.14,0.0
20150811,呼和浩特,40.82,111.75,22.3,0.0
20150812,呼和浩特,40.82,111.75,23.07,0.0
20150813,呼和浩特,40.82,111.75,19.8,1.54
20150814,呼和浩特,40.82,111.75,18.19,0.0
20150815,呼和浩特,40.82,111.75,21.08,0.0
20150816,呼和浩特,40.82,111.75,22.43,0.03
20150817,呼和浩特,40.82,111.75,18.85,0.1
20150818,呼和浩特,40.82,111.75,19.11,0.0
20150819,呼和浩特,40.82,111.75,16.78,0.04
20150820,呼和浩特,40.82,111.75,17.61,0.0
20150821,呼和浩特,40.82,111.75,17.94,0.0
20150822,呼和浩特,40.82,111.75,17.75,0.89
20150823,呼和浩特,40.82,111.75,18.92,0.96
20150824,呼和浩特,40.82,111.75,16.59,5.71
20150825,呼和浩特,40.82,111.75,16.7,1.59
20150826,呼和浩特,40.82,111.75,18.41,0.15
20150827,呼和浩特,40.82,111.75,19.08,0.01
20150828,呼和浩特,40.82,111.75,19.59,1.21
20150829,呼和浩特,40.82,111.75,19.23,0.71
20150830,呼和浩特,40.82,111.75,16.47,4.09
20150831,呼和浩特,40.82,111.75,15.97,0.19
20150901,呼和浩特,40.82,111.75,15.15,0.88
20150902,呼和浩特,40.82,111.75,17.34,0.0
20150903,呼和浩特,40.82,111.75,18.64,0.07
20150904,呼和浩特,40.82,111.75,14.73,17.55
20150905,呼和浩特,40.82,111.75,14.57,14.36
20150906,呼和浩特,40.82,111.75,15.91,1.89
20150907,呼和浩特,40.82,111.75,15.91,0.0
20150908,呼和浩特,40.82,111.75,13.62,4.5
20150909,呼和浩特,40.82,111.75,13.24,1.46
20150910,呼和浩特,40.82,111.75,11.91,6.77
20150911,呼和浩特,40.82,111.75,8.2,3.1
20150912,呼和浩特,40.82,111.75,9.71,0.0
20150913,呼和浩特,40.82,111.75,12.39,0.0
20150914,呼和浩特,40.82,111.75,13.08,0.0
20150915,呼和浩特,40.82,111.75,13.29,0.0
20150916,呼和浩特,40.82,111.75,13.14,2.01
20150917,呼和浩特,40.82,111.75,12.45,1.38
20150918,呼和浩特,40.82,111.75,13.66,0.0
20150919,呼和浩特,40.82,111.75,13.75,0.0
20150920,呼和浩特,40.82,111.75,14.39,0.0
20150921,呼和浩特,40.82,111.75,15.69,0.85
20150922,呼和浩特,40.82,111.75,12.3,8.65
20150923,呼和浩特,40.82,111.75,12.4,0.21
20150924,呼和浩特,40.82,111.75,11.19,2.91
20150925,呼和浩特,40.82,111.75,8.58,0.0
20150926,呼和浩特,40.82,111.75,11.21,0.0
20150927,呼和浩特,40.82,111.75,11.89,0.36
20150928,呼和浩特,40.82,111.75,9.97,1.54
20150929,呼和浩特,40.82,111.75,9.95,16.02
20150930,呼和浩特,40.82,111.75,7.88,11.33
20151001,呼和浩特,40.82,111.75,5.2,0.04
20151002,呼和浩特,40.82,111.75,7.33,0.0
20151003,呼和浩特,40.82,111.75,9.51,0.0
20151004,呼和浩特,40.82,111.75,9.55,0.0
20151005,呼和浩特,40.82,111.75,10.56,0.0
20151006,呼和浩特,40.82,111.75,11.35,0.0
20151007,呼和浩特,40.82,111.75,6.83,0.0
20151008,呼和浩特,40.82,111.75,2.15,0.0
20151009,呼和浩特,40.82,111.75,1.88,0.0
20151010,呼和浩特,40.82,111.75,-0.63,0.0
20151011,呼和浩特,40.82,111.75,4.16,0.0
20151012,呼和浩特,40.82,111.75,7.27,0.0
20151013,呼和浩特,40.82,111.75,8.89,0.05
20151014,呼和浩特,40.82,111.75,9.48,0.05
20151015,呼和浩特,40.82,111.75,8.19,0.0
20151016,呼和浩特,40.82,111.75,9.76,0.0
20151017,呼和浩特,40.82,111.75,8.88,0.01
20151018,呼和浩特,40.82,111.75,6.35,0.0
20151019,呼和浩特,40.82,111.75,9.28,0.0
20151020,呼和浩特,40.82,111.75,8.84,0.0
20151021,呼和浩特,40.82,111.75,3.22,5.15
20151022,呼和浩特,40.82,111.75,4.96,0.24
20151023,呼和浩特,40.82,111.75,6.72,0.0
20151024,呼和浩特,40.82,111.75,7.11,0.0
20151025,呼和浩特,40.82,111.75,3.73,2.8
20151026,呼和浩特,40.82,111.75,-0.37,0.31
20151027,呼和浩特,40.82,111.75,-1.35,0.0
20151028,呼和浩特,40.82,111.75,-1.86,0.0
20151029,呼和浩特,40.82,111.75,-3.9,0.0
20151030,呼和浩特,40.82,111.75,-1.65,0.0
20151031,呼和浩特,40.82,111.75,-0.32,0.0
20150401,济南,36.67,116.98,8.84,14.51
20150402,济南,36.67,116.98,5.63,29.56
20150403,济南,36.67,116.98,9.21,0.0
20150404,济南,36.67,116.98,9.95,0.03
20150405,济南,36.67,116.98,11.01,0.0
20150406,济南,36.67,116.98,5.21,0.0
20150407,济南,36.67,116.98,4.07,0.0
20150408,济南,36.67,116.98,7.04,0.0
20150409,济南,36.67,116.98,9.64,0.01
20150410,济南,36.67,116.98,12.15,0.0
20150411,济南,36.67,116.98,14.67,1.52
20150412,济南,36.67,116.98,9.42,3.61
20150413,济南,36.67,116.98,5.13,2.76
20150414,济南,36.67,116.98,11.08,0.0
20150415,济南,36.67,116.98,17.61,0.0
20150416,济南,36.67,116.98,13.89,0.0
20150417,济南,36.67,116.98,15.24,0.01
20150418,济南,36.67,116.98,18.38,1.06
20150419,济南,36.67,116.98,9.11,19.26
20150420,济南,36.67,116.98,11.08,0.0
20150421,济南,36.67,116.98,15.07,0.0
20150422,济南,36.67,116.98,16.56,0.0
20150423,济南,36.67,116.98,20.14,0.0
20150424,济南,36.67,116.98,20.07,0.0
20150425,济南,36.67,116.98,20.64,0.0
20150426,济南,36.67,116.98,20.88,0.0
